id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
001519c8,1773,1100924,1101007,83,Input,q,q,q,1030,169
001519c8,1774,1101033,1101142,109,Input,q,q,q,1031,169
001519c8,1775,1101217,1101380,163,Input,q,q,q,1032,169
001519c8,1776,1101322,1101456,134,Input,q,q,q,1033,169
001519c8,1777,1101486,1101570,84,Input,q,q,q,1034,169
001519c8,1778,1101724,1101778,54,Input,Space,Space, ,1035,169
001519c8,1779,1101993,1102107,114,Input,q,q,q,1036,170
001519c8,1780,1102099,1102201,102,Input,q,q,q,1037,170
001519c8,1781,1102321,1102448,127,Input,q,q,q,1038,170
001519c8,1782,1102419,1102511,92,Input,q,q,q,1039,170
001519c8,1783,1102745,1102838,93,Input,q,q,q,1040,170
001519c8,1784,1102856,1102963,107,Input,q,q,q,1041,170
001519c8,1785,1103070,1103126,56,Input,q,q,q,1042,170
001519c8,1786,1103187,1103296,109,Input,q,q,q,1043,170
001519c8,1787,1103293,1103407,114,Input,q,q,q,1044,170
001519c8,1788,1103481,1103569,88,Input,q,q,q,1045,170
001519c8,1789,1103676,1103744,68,Input,Space,Space, ,1046,170
001519c8,1790,1104101,1104183,82,Remove/Cut,Backspace,Backspace, ,1045,170
001519c8,1791,1104707,1104818,111,Input,Space,Space, ,1046,170
001519c8,1792,1104902,1105042,140,Input,q,q,q,1047,171
001519c8,1793,1105101,1105228,127,Input,q,q,q,1048,171
001519c8,1794,1105245,1105391,146,Input,q,q,q,1049,171
001519c8,1795,1105373,1105469,96,Input,q,q,q,1050,171
001519c8,1796,1105532,1105638,106,Input,q,q,q,1051,171
001519c8,1797,1105635,1105796,161,Input,q,q,q,1052,171
001519c8,1798,1105760,1105920,160,Input,q,q,q,1053,171
001519c8,1799,1105867,1105975,108,Input,q,q,q,1054,171
001519c8,1800,1106016,1106157,141,Input,q,q,q,1055,171
001519c8,1801,1106171,1106264,93,Input,Space,Space, ,1056,171
001519c8,1802,1106290,1106413,123,Input,q,q,q,1057,172
001519c8,1803,1106354,1106460,106,Input,q,q,q,1058,172
001519c8,1804,1106510,1106642,132,Input,q,q,q,1059,172
001519c8,1805,1106586,1106788,202,Input,q,q,q,1060,172
001519c8,1806,1106693,1106815,122,Input,q,q,q,1061,172
001519c8,1807,1107079,1107202,123,Input,",",",",",",1062,172
001519c8,1808,1107142,1107264,122,Input,Space,Space, ,1063,172
001519c8,1809,1107861,1108006,145,Input,q,q,q,1064,173
001519c8,1810,1107955,1108054,99,Input,q,q,q,1065,173
001519c8,1811,1108105,1108249,144,Input,q,q,q,1066,173
001519c8,1812,1108165,1108255,90,Input,q,q,q,1067,173
001519c8,1813,1108306,1108428,122,Input,q,q,q,1068,173
001519c8,1814,1108410,1108564,154,Input,q,q,q,1069,173
001519c8,1815,1108543,1108650,107,Input,Space,Space, ,1070,173
001519c8,1816,1108704,1108800,96,Input,q,q,q,1071,174
001519c8,1817,1108824,1108931,107,Input,q,q,q,1072,174
001519c8,1818,1109060,1109229,169,Input,q,q,q,1073,174
001519c8,1819,1109226,1109323,97,Input,q,q,q,1074,174
001519c8,1820,1109321,1109452,131,Input,q,q,q,1075,174
001519c8,1821,1109685,1109803,118,Input,Space,Space, ,1076,174
001519c8,1822,1110009,1110090,81,Input,q,q,q,1077,175
001519c8,1823,1110086,1110219,133,Input,q,q,q,1078,175
001519c8,1824,1110162,1110343,181,Input,q,q,q,1079,175
001519c8,1825,1110364,1110446,82,Input,Space,Space, ,1080,175
001519c8,1826,1110515,1110597,82,Input,q,q,q,1081,176
001519c8,1827,1110756,1110861,105,Input,q,q,q,1082,176
001519c8,1828,1111152,1111276,124,Input,q,q,q,1083,176
001519c8,1829,1111218,1111378,160,Input,q,q,q,1084,176
001519c8,1830,1111307,1111401,94,Input,q,q,q,1085,176
001519c8,1831,1111690,1111788,98,Input,q,q,q,1086,176
001519c8,1832,1111818,1111906,88,Input,Space,Space, ,1087,176
001519c8,1833,1114969,1115098,129,Input,q,q,q,1088,177
001519c8,1834,1115042,1115146,104,Input,q,q,q,1089,177
001519c8,1835,1115190,1115269,79,Input,q,q,q,1090,177
001519c8,1836,1115323,1115445,122,Input,q,q,q,1091,177
001519c8,1837,1115413,1115504,91,Input,Space,Space, ,1092,177
001519c8,1838,1115542,1115672,130,Input,q,q,q,1093,178
001519c8,1839,1115647,1115762,115,Input,q,q,q,1094,178
001519c8,1840,1115729,1115847,118,Input,Space,Space, ,1095,178
001519c8,1841,1116467,1116561,94,Input,q,q,q,1096,179
001519c8,1842,1117446,1117542,96,Input,q,q,q,1097,179
001519c8,1843,1117521,1117632,111,Input,q,q,q,1098,179
001519c8,1844,1117682,1117797,115,Input,q,q,q,1099,179
001519c8,1845,1117887,1117957,70,Input,q,q,q,1100,179
001519c8,1846,1117939,1118030,91,Input,q,q,q,1101,179
001519c8,1847,1118408,1118508,100,Input,Space,Space, ,1102,179
001519c8,1848,1118611,1118723,112,Input,q,q,q,1103,180
001519c8,1849,1118683,1118780,97,Input,q,q,q,1104,180
001519c8,1850,1118867,1119017,150,Input,q,q,q,1105,180
001519c8,1851,1119043,1119172,129,Input,q,q,q,1106,180
001519c8,1852,1119153,1119276,123,Input,q,q,q,1107,180
001519c8,1853,1119220,1119329,109,Input,q,q,q,1108,180
001519c8,1854,1119326,1119477,151,Input,q,q,q,1109,180
001519c8,1855,1119471,1119586,115,Input,Space,Space, ,1110,180
001519c8,1856,1119926,1120021,95,Input,q,q,q,1111,181
001519c8,1857,1119984,1120084,100,Input,q,q,q,1112,181
001519c8,1858,1120081,1120214,133,Input,q,q,q,1113,181
001519c8,1859,1120192,1120281,89,Input,q,q,q,1114,181
001519c8,1860,1120364,1120506,142,Input,q,q,q,1115,181
001519c8,1861,1120503,1120600,97,Input,Space,Space, ,1116,181
001519c8,1862,1121156,1121248,92,Input,q,q,q,1117,182
001519c8,1863,1121312,1121388,76,Input,q,q,q,1118,182
001519c8,1864,1121571,1121633,62,Remove/Cut,Backspace,Backspace,q,1117,182
001519c8,1865,1121681,1121755,74,Remove/Cut,Backspace,Backspace,q,1116,181
001519c8,1866,1121884,1122012,128,Input,q,q,q,1117,182
001519c8,1867,1122009,1122148,139,Input,q,q,q,1118,182
001519c8,1868,1122069,1122192,123,Input,q,q,q,1119,182
001519c8,1869,1122340,1122440,100,Input,q,q,q,1120,182
001519c8,1870,1122555,1122674,119,Input,q,q,q,1121,182
001519c8,1871,1123025,1123079,54,Remove/Cut,Backspace,Backspace,q,1120,182
001519c8,1872,1123135,1123220,85,Remove/Cut,Backspace,Backspace,q,1119,182
001519c8,1873,1123390,1123496,106,Input,q,q,q,1120,182
001519c8,1874,1123575,1123706,131,Input,q,q,q,1121,182
001519c8,1875,1123806,1123912,106,Input,q,q,q,1122,182
001519c8,1876,1123976,1124068,92,Input,q,q,q,1123,182
001519c8,1877,1124138,1124222,84,Input,q,q,q,1124,182
001519c8,1878,1124273,1124386,113,Input,q,q,q,1125,182
001519c8,1879,1124361,1124486,125,Input,Space,Space, ,1126,182
001519c8,1880,1124564,1124694,130,Input,q,q,q,1127,183
001519c8,1881,1124642,1124730,88,Input,q,q,q,1128,183
001519c8,1882,1124782,1124912,130,Input,q,q,q,1129,183
001519c8,1883,1124853,1124998,145,Input,q,q,q,1130,183
001519c8,1884,1124951,1125052,101,Input,Space,Space, ,1131,183
001519c8,1885,1126509,1126620,111,Input,q,q,q,1132,184
001519c8,1886,1126580,1126696,116,Input,q,q,q,1133,184
001519c8,1887,1126676,1126831,155,Input,q,q,q,1134,184
001519c8,1888,1126828,1126929,101,Input,Space,Space, ,1135,184
001519c8,1889,1127131,1127242,111,Input,q,q,q,1136,185
001519c8,1890,1127162,1127283,121,Input,q,q,q,1137,185
001519c8,1891,1127313,1127459,146,Input,q,q,q,1138,185
001519c8,1892,1127428,1127463,35,Input,q,q,q,1139,185
001519c8,1893,1127955,1127999,44,Remove/Cut,Backspace,Backspace,q,1138,185
001519c8,1894,1128364,1128460,96,Input,q,q,q,1139,185
001519c8,1895,1129119,1129168,49,Remove/Cut,Backspace,Backspace,q,1138,185
001519c8,1896,1129336,1129396,60,Input,q,q,q,1139,185
001519c8,1897,1129409,1129540,131,Input,q,q,q,1140,185
001519c8,1898,1129538,1129640,102,Input,.,.,.,1141,185
001519c8,1899,1129622,1129696,74,Input,Space,Space, ,1142,185
001519c8,1900,1129756,1129863,107,Input,Space,Space, ,1143,185
001519c8,1901,1133114,1133186,72,Remove/Cut,Backspace,Backspace, ,1142,185
001519c8,1902,1133239,1133335,96,Remove/Cut,Backspace,Backspace, ,1141,185
001519c8,1903,1133606,1133686,80,Remove/Cut,Backspace,Backspace,.,1140,185
001519c8,1904,1133850,1133962,112,Input,Space,Space, ,1141,185
001519c8,1905,1133958,1134055,97,Input,q,q,q,1142,186
001519c8,1906,1134003,1134148,145,Input,q,q,q,1143,186
001519c8,1907,1134109,1134210,101,Input,Space,Space, ,1144,186
001519c8,1908,1134207,1134327,120,Input,q,q,q,1145,187
001519c8,1909,1134404,1134479,75,Input,q,q,q,1146,187
001519c8,1910,1134533,1134649,116,Input,q,q,q,1147,187
001519c8,1911,1134676,1134802,126,Input,.,.,.,1148,187
001519c8,1912,1134746,1134832,86,Input,Space,Space, ,1149,187
001519c8,1913,1134945,1135017,72,Input,Space,Space, ,1150,187
001519c8,1914,1136473,1136473,0,Nonproduction,Shift,Shift,NoChange,1150,187
001519c8,1915,1136998,1136998,0,Nonproduction,Shift,Shift,NoChange,1150,187
001519c8,1916,1137030,1137152,122,Input,q,q,q,1151,188
001519c8,1917,1137179,1137319,140,Input,q,q,q,1152,188
001519c8,1918,1137349,1137417,68,Input,Space,Space, ,1153,188
001519c8,1919,1137533,1137648,115,Input,q,q,q,1154,189
001519c8,1920,1137645,1137746,101,Input,q,q,q,1155,189
001519c8,1921,1137858,1137959,101,Input,q,q,q,1156,189
001519c8,1922,1138025,1138136,111,Input,q,q,q,1157,189
001519c8,1923,1138118,1138300,182,Input,q,q,q,1158,189
001519c8,1924,1138232,1138371,139,Input,Space,Space, ,1159,189
001519c8,1925,1138551,1138692,141,Input,q,q,q,1160,190
001519c8,1926,1138596,1138744,148,Input,q,q,q,1161,190
001519c8,1927,1138651,1138805,154,Input,q,q,q,1162,190
001519c8,1928,1138800,1138921,121,Input,q,q,q,1163,190
001519c8,1929,1138939,1139085,146,Input,q,q,q,1164,190
001519c8,1930,1139192,1139323,131,Input,q,q,q,1165,190
001519c8,1931,1139346,1139475,129,Input,q,q,q,1166,190
001519c8,1932,1139535,1139632,97,Input,Space,Space, ,1167,190
001519c8,1933,1139693,1139722,29,Input,q,q,q,1168,191
001519c8,1934,1140039,1140102,63,Remove/Cut,Backspace,Backspace,q,1167,190
001519c8,1935,1140262,1140391,129,Input,q,q,q,1168,191
001519c8,1936,1140340,1140447,107,Input,q,q,q,1169,191
001519c8,1937,1140444,1140564,120,Input,q,q,q,1170,191
001519c8,1938,1140584,1140692,108,Input,Space,Space, ,1171,191
001519c8,1939,1140749,1140828,79,Input,q,q,q,1172,192
001519c8,1940,1140885,1140960,75,Input,q,q,q,1173,192
001519c8,1941,1140993,1141071,78,Input,q,q,q,1174,192
001519c8,1942,1141461,1141530,69,Remove/Cut,Backspace,Backspace,q,1173,192
001519c8,1943,1141550,1141659,109,Input,q,q,q,1174,192
001519c8,1944,1141720,1141811,91,Input,q,q,q,1175,192
001519c8,1945,1141850,1142013,163,Input,q,q,q,1176,192
001519c8,1946,1142008,1142103,95,Input,Space,Space, ,1177,192
001519c8,1947,1142397,1142470,73,Input,q,q,q,1178,193
001519c8,1948,1142445,1142598,153,Input,q,q,q,1179,193
001519c8,1949,1142595,1142755,160,Input,Space,Space, ,1180,193
001519c8,1950,1142904,1143023,119,Input,q,q,q,1181,194
001519c8,1951,1143009,1143098,89,Input,q,q,q,1182,194
001519c8,1952,1143095,1143233,138,Input,q,q,q,1183,194
001519c8,1953,1143196,1143290,94,Input,q,q,q,1184,194
001519c8,1954,1143344,1143486,142,Input,q,q,q,1185,194
001519c8,1955,1144104,1144218,114,Input,q,q,q,1186,194
001519c8,1956,1144213,1144353,140,Input,Space,Space, ,1187,194
001519c8,1957,1152602,1152710,108,Input,q,q,q,1188,195
001519c8,1958,1152660,1152789,129,Input,q,q,q,1189,195
001519c8,1959,1152785,1152932,147,Input,q,q,q,1190,195
001519c8,1960,1152915,1153038,123,Input,Space,Space, ,1191,195
001519c8,1961,1153638,1153748,110,Input,q,q,q,1192,196
001519c8,1962,1153768,1153871,103,Input,q,q,q,1193,196
001519c8,1963,1153938,1154029,91,Input,q,q,q,1194,196
001519c8,1964,1154093,1154140,47,Input,q,q,q,1195,196
001519c8,1965,1154215,1154302,87,Input,q,q,q,1196,196
001519c8,1966,1154286,1154399,113,Input,q,q,q,1197,196
001519c8,1967,1154391,1154513,122,Input,Space,Space, ,1198,196
001519c8,1968,1157362,1157477,115,Input,q,q,q,1199,197
001519c8,1969,1157436,1157535,99,Input,q,q,q,1200,197
001519c8,1970,1157530,1157630,100,Input,q,q,q,1201,197
001519c8,1971,1157582,1157769,187,Input,q,q,q,1202,197
001519c8,1972,1157762,1157889,127,Input,q,q,q,1203,197
001519c8,1973,1157935,1158107,172,Input,Space,Space, ,1204,197
001519c8,1974,1158495,1158655,160,Input,q,q,q,1205,198
001519c8,1975,1158597,1158712,115,Input,q,q,q,1206,198
001519c8,1976,1158727,1158926,199,Input,q,q,q,1207,198
001519c8,1977,1158905,1159063,158,Input,Space,Space, ,1208,198
001519c8,1978,1162117,1162197,80,Input,q,q,q,1209,199
001519c8,1979,1162332,1162433,101,Input,q,q,q,1210,199
001519c8,1980,1162429,1162570,141,Input,q,q,q,1211,199
001519c8,1981,1162504,1162614,110,Input,q,q,q,1212,199
001519c8,1982,1162567,1162674,107,Input,q,q,q,1213,199
001519c8,1983,1162706,1162834,128,Input,Space,Space, ,1214,199
001519c8,1984,1163161,1163274,113,Input,q,q,q,1215,200
001519c8,1985,1163565,1163672,107,Input,q,q,q,1216,200
001519c8,1986,1163695,1163816,121,Input,Space,Space, ,1217,200
001519c8,1987,1164838,1164924,86,Input,q,q,q,1218,201
001519c8,1988,1164991,1165097,106,Input,q,q,q,1219,201
001519c8,1989,1165094,1165226,132,Input,q,q,q,1220,201
001519c8,1990,1165222,1165390,168,Input,q,q,q,1221,201
001519c8,1991,1165368,1165609,241,Input,q,q,q,1222,201
001519c8,1992,1165602,1165722,120,Input,q,q,q,1223,201
001519c8,1993,1166413,1166466,53,Remove/Cut,Backspace,Backspace,q,1222,201
001519c8,1994,1167131,1167196,65,Remove/Cut,Backspace,Backspace,q,1221,201
001519c8,1995,1167979,1168105,126,Input,q,q,q,1222,201
001519c8,1996,1168401,1168548,147,Input,q,q,q,1223,201
001519c8,1997,1168545,1168633,88,Input,q,q,q,1224,201
001519c8,1998,1168672,1168771,99,Input,q,q,q,1225,201
001519c8,1999,1168768,1168893,125,Input,Space,Space, ,1226,201
001519c8,2000,1169001,1169125,124,Input,q,q,q,1227,202
001519c8,2001,1169074,1169158,84,Input,q,q,q,1228,202
001519c8,2002,1169154,1169286,132,Input,q,q,q,1229,202
001519c8,2003,1169227,1169323,96,Input,q,q,q,1230,202
001519c8,2004,1169303,1169401,98,Input,q,q,q,1231,202
001519c8,2005,1169398,1169491,93,Input,q,q,q,1232,202
001519c8,2006,1169488,1169613,125,Input,q,q,q,1233,202
001519c8,2007,1169608,1169708,100,Input,Space,Space, ,1234,202
001519c8,2008,1169697,1169846,149,Input,q,q,q,1235,203
001519c8,2009,1170480,1170535,55,Remove/Cut,Backspace,Backspace,q,1234,202
001519c8,2010,1170600,1170700,100,Remove/Cut,Backspace,Backspace, ,1233,202
001519c8,2011,1170773,1170927,154,Input,q,q,q,1234,202
001519c8,2012,1170924,1171001,77,Input,Space,Space, ,1235,202
001519c8,2013,1175409,1175492,83,Input,q,q,q,1236,203
001519c8,2014,1175512,1175636,124,Input,q,q,q,1237,203
001519c8,2015,1175740,1175860,120,Input,Space,Space, ,1238,203
001519c8,2016,1176093,1176196,103,Input,q,q,q,1239,204
001519c8,2017,1176192,1176338,146,Input,q,q,q,1240,204
001519c8,2018,1176315,1176399,84,Input,q,q,q,1241,204
001519c8,2019,1176447,1176559,112,Input,q,q,q,1242,204
001519c8,2020,1176900,1176979,79,Input,q,q,q,1243,204
001519c8,2021,1177073,1177164,91,Input,q,q,q,1244,204
001519c8,2022,1177160,1177268,108,Input,q,q,q,1245,204
001519c8,2023,1177330,1177400,70,Input,q,q,q,1246,204
001519c8,2024,1177444,1177564,120,Input,q,q,q,1247,204
001519c8,2025,1177561,1177682,121,Input,Space,Space, ,1248,204
001519c8,2026,1177677,1177796,119,Input,q,q,q,1249,205
001519c8,2027,1177753,1177854,101,Input,q,q,q,1250,205
001519c8,2028,1177790,1177992,202,Input,q,q,q,1251,205
001519c8,2029,1177882,1178020,138,Input,q,q,q,1252,205
001519c8,2030,1177975,1178089,114,Input,Space,Space, ,1253,205
001519c8,2031,1178465,1178567,102,Input,q,q,q,1254,206
001519c8,2032,1178593,1178748,155,Input,q,q,q,1255,206
001519c8,2033,1179765,1179855,90,Input,Space,Space, ,1256,206
001519c8,2034,1180044,1180158,114,Input,q,q,q,1257,207
001519c8,2035,1180146,1180288,142,Input,q,q,q,1258,207
001519c8,2036,1180283,1180380,97,Input,q,q,q,1259,207
001519c8,2037,1180445,1180547,102,Input,q,q,q,1260,207
001519c8,2038,1180613,1180760,147,Input,q,q,q,1261,207
001519c8,2039,1180705,1180817,112,Input,q,q,q,1262,207
001519c8,2040,1180861,1180958,97,Input,q,q,q,1263,207
001519c8,2041,1181020,1181138,118,Input,q,q,q,1264,207
001519c8,2042,1181110,1181211,101,Input,Space,Space, ,1265,207
001519c8,2043,1181362,1181494,132,Input,q,q,q,1266,208
001519c8,2044,1181460,1181553,93,Input,q,q,q,1267,208
001519c8,2045,1181586,1181767,181,Input,q,q,q,1268,208
001519c8,2046,1181717,1181856,139,Input,q,q,q,1269,208
001519c8,2047,1181853,1181986,133,Input,q,q,q,1270,208
001519c8,2048,1182109,1182206,97,Input,.,.,.,1271,208
001519c8,2049,1182252,1182336,84,Input,Space,Space, ,1272,208
001519c8,2050,1182377,1182488,111,Input,Space,Space, ,1273,208
001519c8,2051,1211241,1211241,0,Nonproduction,Shift,Shift,NoChange,1273,208
001519c8,2052,1212130,1212130,0,Nonproduction,Shift,Shift,NoChange,1273,208
001519c8,2053,1213720,1213720,0,Nonproduction,Shift,Shift,NoChange,1273,208
001519c8,2054,1213823,1213949,126,Input,q,q,q,1274,209
001519c8,2055,1213974,1214059,85,Input,q,q,q,1275,209
001519c8,2056,1214212,1214336,124,Input,q,q,q,1276,209
001519c8,2057,1214283,1214367,84,Input,q,q,q,1277,209
001519c8,2058,1214432,1214540,108,Input,q,q,q,1278,209
001519c8,2059,1214503,1214640,137,Input,q,q,q,1279,209
001519c8,2060,1214572,1214686,114,Input,q,q,q,1280,209
001519c8,2061,1214683,1214769,86,Input,q,q,q,1281,209
001519c8,2062,1214755,1214871,116,Input,Space,Space, ,1282,209
001519c8,2063,1215076,1215225,149,Input,q,q,q,1283,210
001519c8,2064,1215129,1215266,137,Input,q,q,q,1284,210
001519c8,2065,1215191,1215322,131,Input,Space,Space, ,1285,210
001519c8,2066,1223494,1223609,115,Input,q,q,q,1286,211
001519c8,2067,1223583,1223677,94,Input,q,q,q,1287,211
001519c8,2068,1223672,1223795,123,Input,q,q,q,1288,211
001519c8,2069,1223788,1223905,117,Input,Space,Space, ,1289,211
001519c8,2070,1224363,1224427,64,Remove/Cut,Backspace,Backspace, ,1288,211
001519c8,2071,1224500,1224580,80,Remove/Cut,Backspace,Backspace,q,1287,211
001519c8,2072,1224640,1224720,80,Remove/Cut,Backspace,Backspace,q,1286,211
001519c8,2073,1224793,1224861,68,Remove/Cut,Backspace,Backspace,q,1285,210
001519c8,2074,1224945,1225005,60,Remove/Cut,Backspace,Backspace, ,1284,210
001519c8,2075,1225361,1225445,84,Input,Space,Space, ,1285,210
001519c8,2076,1228375,1228516,141,Input,q,q,q,1286,211
001519c8,2077,1228504,1228620,116,Input,q,q,q,1287,211
001519c8,2078,1228585,1228712,127,Input,q,q,q,1288,211
001519c8,2079,1228697,1228809,112,Input,Space,Space, ,1289,211
001519c8,2080,1229122,1229200,78,Input,q,q,q,1290,212
001519c8,2081,1229275,1229373,98,Input,q,q,q,1291,212
001519c8,2082,1229477,1229553,76,Input,q,q,q,1292,212
001519c8,2083,1229629,1229712,83,Input,q,q,q,1293,212
001519c8,2084,1229752,1229884,132,Input,q,q,q,1294,212
001519c8,2085,1229824,1229921,97,Input,q,q,q,1295,212
001519c8,2086,1229996,1230085,89,Input,q,q,q,1296,212
001519c8,2087,1230133,1230248,115,Input,q,q,q,1297,212
001519c8,2088,1230223,1230345,122,Input,q,q,q,1298,212
001519c8,2089,1230330,1230421,91,Input,Space,Space, ,1299,212
001519c8,2090,1232366,1232895,529,Remove/Cut,Backspace,Backspace, ,1298,212
001519c8,2091,1232895,1232927,32,Remove/Cut,Backspace,Backspace,q,1297,212
001519c8,2092,1232927,1232944,17,Remove/Cut,Backspace,Backspace,q,1296,212
001519c8,2093,1232944,1232973,29,Remove/Cut,Backspace,Backspace,q,1295,212
001519c8,2094,1232973,1233005,32,Remove/Cut,Backspace,Backspace,q,1294,212
001519c8,2095,1233005,1233022,17,Remove/Cut,Backspace,Backspace,q,1293,212
001519c8,2096,1233269,1233340,71,Remove/Cut,Backspace,Backspace,q,1292,212
001519c8,2097,1233423,1233523,100,Remove/Cut,Backspace,Backspace,q,1291,212
001519c8,2098,1233769,1233820,51,Remove/Cut,Backspace,Backspace,q,1290,212
001519c8,2099,1233896,1233984,88,Remove/Cut,Backspace,Backspace,q,1289,211
001519c8,2100,1234490,1234654,164,Input,q,q,q,1290,212
001519c8,2101,1234536,1234692,156,Input,q,q,q,1291,212
001519c8,2102,1234718,1234856,138,Input,q,q,q,1292,212
001519c8,2103,1235293,1235423,130,Input,q,q,q,1293,212
001519c8,2104,1235474,1235581,107,Input,q,q,q,1294,212
001519c8,2105,1235651,1235745,94,Input,q,q,q,1295,212
001519c8,2106,1235815,1235899,84,Input,q,q,q,1296,212
001519c8,2107,1235921,1236032,111,Input,q,q,q,1297,212
001519c8,2108,1236029,1236184,155,Input,q,q,q,1298,212
001519c8,2109,1236097,1236218,121,Input,q,q,q,1299,212
001519c8,2110,1236206,1236333,127,Input,q,q,q,1300,212
001519c8,2111,1236314,1236412,98,Input,Space,Space, ,1301,212
001519c8,2112,1236406,1236534,128,Input,q,q,q,1302,213
001519c8,2113,1236513,1236617,104,Input,q,q,q,1303,213
001519c8,2114,1236591,1236682,91,Input,Space,Space, ,1304,213
001519c8,2115,1236911,1236979,68,Input,q,q,q,1305,214
001519c8,2116,1237062,1237156,94,Input,q,q,q,1306,214
001519c8,2117,1237244,1237330,86,Input,q,q,q,1307,214
001519c8,2118,1237365,1237497,132,Input,q,q,q,1308,214
001519c8,2119,1237449,1237561,112,Input,q,q,q,1309,214
001519c8,2120,1237721,1237803,82,Input,q,q,q,1310,214
001519c8,2121,1237799,1237919,120,Input,q,q,q,1311,214
001519c8,2122,1237916,1238022,106,Input,q,q,q,1312,214
001519c8,2123,1242166,1242224,58,Input,Space,Space, ,1313,214
001519c8,2124,1242204,1242342,138,Input,q,q,q,1314,215
001519c8,2125,1242297,1242378,81,Input,q,q,q,1315,215
001519c8,2126,1242397,1242515,118,Input,q,q,q,1316,215
001519c8,2127,1242481,1242581,100,Input,Space,Space, ,1317,215
001519c8,2128,1242979,1243074,95,Input,q,q,q,1318,216
001519c8,2129,1243065,1243219,154,Input,q,q,q,1319,216
001519c8,2130,1243182,1243322,140,Input,q,q,q,1320,216
001519c8,2131,1243790,1243906,116,Input,q,q,q,1321,216
001519c8,2132,1243961,1244040,79,Input,q,q,q,1322,216
001519c8,2133,1244148,1244265,117,Input,q,q,q,1323,216
001519c8,2134,1244262,1244353,91,Input,q,q,q,1324,216
001519c8,2135,1244430,1244480,50,Input,q,q,q,1325,216
001519c8,2136,1244528,1244667,139,Input,q,q,q,1326,216
001519c8,2137,1244663,1244775,112,Input,Space,Space, ,1327,216
001519c8,2138,1244773,1244893,120,Input,q,q,q,1328,217
001519c8,2139,1244867,1244971,104,Input,q,q,q,1329,217
001519c8,2140,1244947,1245060,113,Input,Space,Space, ,1330,217
001519c8,2141,1246060,1246585,525,Remove/Cut,Backspace,Backspace, ,1329,217
001519c8,2142,1246585,1246614,29,Remove/Cut,Backspace,Backspace,q,1328,217
001519c8,2143,1246614,1246644,30,Remove/Cut,Backspace,Backspace,q,1327,216
001519c8,2144,1246644,1246676,32,Remove/Cut,Backspace,Backspace, ,1326,216
001519c8,2145,1246676,1246709,33,Remove/Cut,Backspace,Backspace,q,1325,216
001519c8,2146,1246709,1246741,32,Remove/Cut,Backspace,Backspace,q,1324,216
001519c8,2147,1246741,1246775,34,Remove/Cut,Backspace,Backspace,q,1323,216
001519c8,2148,1246775,1246809,34,Remove/Cut,Backspace,Backspace,q,1322,216
001519c8,2149,1246809,1246842,33,Remove/Cut,Backspace,Backspace,q,1321,216
001519c8,2150,1246842,1246874,32,Remove/Cut,Backspace,Backspace,q,1320,216
001519c8,2151,1246874,1246908,34,Remove/Cut,Backspace,Backspace,q,1319,216
001519c8,2152,1246908,1246942,34,Remove/Cut,Backspace,Backspace,q,1318,216
001519c8,2153,1246942,1246945,3,Remove/Cut,Backspace,Backspace,q,1317,215
001519c8,2154,1247453,1247541,88,Input,q,q,q,1318,216
001519c8,2155,1247571,1247666,95,Input,q,q,q,1319,216
001519c8,2156,1247711,1247856,145,Input,q,q,q,1320,216
001519c8,2157,1247797,1247975,178,Input,q,q,q,1321,216
001519c8,2158,1247958,1248104,146,Input,q,q,q,1322,216
001519c8,2159,1248072,1248145,73,Input,q,q,q,1323,216
001519c8,2160,1248200,1248303,103,Input,q,q,q,1324,216
001519c8,2161,1248633,1248723,90,Input,Space,Space, ,1325,216
001519c8,2162,1248744,1248863,119,Input,q,q,q,1326,217
001519c8,2163,1248881,1249020,139,Input,q,q,q,1327,217
001519c8,2164,1248978,1249071,93,Input,q,q,q,1328,217
001519c8,2165,1249119,1249244,125,Input,q,q,q,1329,217
001519c8,2166,1249348,1249438,90,Input,q,q,q,1330,217
001519c8,2167,1249573,1249657,84,Input,q,q,q,1331,217
001519c8,2168,1249651,1249765,114,Input,q,q,q,1332,217
001519c8,2169,1249825,1249975,150,Input,q,q,q,1333,217
001519c8,2170,1250055,1250143,88,Input,q,q,q,1334,217
001519c8,2171,1250322,1250472,150,Input,Space,Space, ,1335,217
001519c8,2172,1251353,1251461,108,Input,q,q,q,1336,218
001519c8,2173,1251412,1251527,115,Input,q,q,q,1337,218
001519c8,2174,1251497,1251689,192,Input,q,q,q,1338,218
001519c8,2175,1251613,1251757,144,Input,q,q,q,1339,218
001519c8,2176,1251920,1252058,138,Input,q,q,q,1340,218
001519c8,2177,1252151,1252308,157,Input,q,q,q,1341,218
001519c8,2178,1252304,1252416,112,Input,Space,Space, ,1342,218
001519c8,2179,1252506,1252615,109,Input,q,q,q,1343,219
001519c8,2180,1252639,1252763,124,Input,q,q,q,1344,219
001519c8,2181,1252738,1252839,101,Input,Space,Space, ,1345,219
001519c8,2182,1253123,1253238,115,Input,q,q,q,1346,220
001519c8,2183,1253235,1253338,103,Input,q,q,q,1347,220
001519c8,2184,1253294,1253409,115,Input,q,q,q,1348,220
001519c8,2185,1253370,1253508,138,Input,q,q,q,1349,220
001519c8,2186,1253453,1253581,128,Input,q,q,q,1350,220
001519c8,2187,1253630,1253779,149,Input,q,q,q,1351,220
